"Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index","site_code","replicate_climate_resample","replicate_data_resample","Latitude","Longitude","X.UTM","Y.UTM","Basal.area.density","DBH.mean","Ploidy_level","geneticSexID"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0465272646499691,0,"rmbl_AGXLZ_1_1",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.138033593838746,0.0169913792489835,13.7013826687825,0.145860359510506,0.0600979832152226,0.00630014697578547,36,0.00281813200567788,7,"AGXLZ","1","1",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.07907044363095,0,"rmbl_AGXLZ_1_2",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.151375758657001,0.014094655974518,13.0703062726298,0.13349338578589,0.0909546442677722,0.00654982703098651,31,0.00242757174759955,7,"AGXLZ","1","2",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.00270052215036692,0,"rmbl_AGXLZ_1_3",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0,0,14.9503948383593,0.00565834390983939,0.0112152511552171,0.000353307379922168,21,8.50779917413172e-05,7,"AGXLZ","1","3",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.199420656058801,0,"rmbl_AGXLZ_1_4",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.160135824784218,0,12.3697658639793,0.051205805998199,0.153305460338702,0.00350284023596684,20,0.000793429680003942,7,"AGXLZ","1","4",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.000632904100290082,0,"rmbl_AGXLZ_1_5",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0,0,22.4035774353801,0.00116694276088139,0.00716293037740067,0.000163070059377789,12,6.78493559881831e-06,7,"AGXLZ","1","5",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0975294890762617,0,"rmbl_AGXLZ_1_6",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.164690948192165,0.0183467982537172,12.1774447276055,0.159496366973694,0.138199652743456,0.00729580711198586,15,0.00265880537639243,7,"AGXLZ","1","6",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0347437263604905,0,"rmbl_AGXLZ_1_7",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.202201536389249,0,29.9581085790316,2.10539604521879e-05,0.00817398149096134,1.52857504234791e-06,27,2.88335655910973e-07,7,"AGXLZ","1","7",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0898403464731854,0,"rmbl_AGXLZ_1_8",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0,0,12.1418490576545,0.0204318540529822,0.0528780748771896,0.00152988234189636,22,0.00028887815366109,7,"AGXLZ","1","8",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0895018976506486,0,"rmbl_AGXLZ_1_9",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.199810135448926,0.0189172603746201,12.4991975880065,0.250348299524716,0.145681667012318,0.0118019951608544,36,0.00414023926170959,7,"AGXLZ","1","9",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.248277976389309,0,"rmbl_AGXLZ_1_10",4,60,500,0.2,1,166.256005757535,74.3275756664683,19.5,6.9846423010877,0.275354572823348,0.199581711990306,0.0143451482291223,12.9200217625675,0.0907726493680875,0.184766492314084,0.00514135797426253,33,0.00164110355697316,7,"AGXLZ","1","10",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0304798836766707,0,"rmbl_AGXLZ_2_1",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,13.4840416734219,0.259452311678535,0.0528535117633117,0.00636884542764736,75,0.00429717705647224,8,"AGXLZ","2","1",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.149453502986968,0,"rmbl_AGXLZ_2_2",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,12.5950396138024,0.216871928410544,0.101307819515769,0.00855056949931125,62,0.00369602900042686,8,"AGXLZ","2","2",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.00432274069695591,0,"rmbl_AGXLZ_2_3",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,13.720431952192,0.0236520613397619,0.0160175472056471,0.001091593717378,40,0.000389755806849426,8,"AGXLZ","2","3",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.200257687299252,0,"rmbl_AGXLZ_2_4",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0.123968387723691,0.00749791108615713,12.5556367055075,0.0536808790532167,0.13388345654968,0.00328799704272717,30,0.000788441934283993,8,"AGXLZ","2","4",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,1.64820036956428e-06,0,"rmbl_AGXLZ_2_5",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,19.7927006846811,0.00203498097356504,0.00588487103295291,0.000174986944991666,22,2.16688409791204e-05,8,"AGXLZ","2","5",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.110240592960213,0,"rmbl_AGXLZ_2_6",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0.159977365700592,0.0241551312501349,12.3796121812064,0.250715077361815,0.154086379275555,0.01000704078567,70,0.00378236504801518,8,"AGXLZ","2","6",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0560573567696185,0,"rmbl_AGXLZ_2_7",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,24.0860435720184,0.000679862419432888,0.00624139561135773,4.31427552208946e-05,41,8.67978323303659e-06,8,"AGXLZ","2","7",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0921108970369703,0,"rmbl_AGXLZ_2_8",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0,0,12.395954531706,0.0237131964058481,0.0418060907929989,0.00158134470814373,31,0.000302922061771542,8,"AGXLZ","2","8",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.104721986377549,0,"rmbl_AGXLZ_2_9",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0.224704082480976,0.024722882048905,11.8434447447982,0.299978697140321,0.136406663422616,0.01291945517287,48,0.00425183160804405,8,"AGXLZ","2","9",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.271508734598152,0.0285515701133049,"rmbl_AGXLZ_2_10",4,60,500,0.2,1,169.98391787681,75.9811054078233,19.5,6.9846423010877,0.275354572823348,0.167250952123953,0,12.5180744330255,0.0764339962996238,0.166916995978576,0.00459856098111578,40,0.00128892174443529,8,"AGXLZ","2","10",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0338847144953932,0.013116320066929,"rmbl_AGXLZ_3_1",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0.139821776949375,0.0177747697391783,13.400123360979,0.182320872411135,0.0568782899059006,0.0071415257132701,26,0.00308588678298601,9,"AGXLZ","3","1",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0776805340212183,0.0171709289993913,"rmbl_AGXLZ_3_2",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0.162707455443301,0.0149216609728279,12.9291679448428,0.204698888419193,0.107907679003431,0.00828288057047785,32,0.00344691186235282,9,"AGXLZ","3","2",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.00204372373522742,0,"rmbl_AGXLZ_3_3",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0,0,15.8199935489564,0.0128845503401098,0.0123295629870451,0.000676072226098922,26,0.000199089815832161,9,"AGXLZ","3","3",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.083269708732245,0.00499708191458477,"rmbl_AGXLZ_3_4",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0,0,12.2926607208113,0.0465419232493159,0.149415223578409,0.00305983138390778,25,0.000722099617453541,9,"AGXLZ","3","4",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.00248392140807459,0,"rmbl_AGXLZ_3_5",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0,0,19.9847345564834,0.00167094648656257,0.00564864114069643,0.000172490635411893,17,1.78457568709398e-05,9,"AGXLZ","3","5",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.183094293239361,0,"rmbl_AGXLZ_3_6",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0.170941678403723,0.0196285968839867,13.7969367981807,0.161520839936608,0.140352200171691,0.00646514402752681,20,0.00267157908813211,9,"AGXLZ","3","6",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.00173832053243581,0,"rmbl_AGXLZ_3_7",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0,0,30.2040195133815,0.000641299087124731,0.00684258728267535,3.53766604015776e-05,27,1.12167578195669e-05,9,"AGXLZ","3","7",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.0137582098150877,0.0019786163523471,"rmbl_AGXLZ_3_8",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0,0,12.9483204075333,0.0233200751565945,0.0459324502044187,0.00150468814851537,27,0.000382486038277115,9,"AGXLZ","3","8",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.229746896480555,0.0245950613106667,"rmbl_AGXLZ_3_9",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0.20173842562227,0.0206847527802398,12.8301881436133,0.257349949780354,0.146428236370724,0.011531943930634,38,0.00433470428598549,9,"AGXLZ","3","9",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.799952761691742,3097.72397142707,2.5,0.113360034427356,0,"rmbl_AGXLZ_3_10",4,60,500,0.2,1,168.022666007347,74.8141652979751,19.5,6.9846423010877,0.275354572823348,0.199214840094252,0.0154489336872098,12.9378427379944,0.111799064551858,0.18896611623917,0.0058606779649883,36,0.00196906735127547,9,"AGXLZ","3","10",38.922501,-106.99162,327346.757674397,4310062.18784653,0.0282729938271605,17.6181818181818,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,4.7272452090202e-05,9.74116868582498e-06,"rmbl_AMYCG_1_1",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,10.7695737215689,0.0185422812294282,0.0143623499631307,0.00152959715909874,26,0.000173040760706992,10,"AMYCG","1","1",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,2.75724345476666e-15,0,"rmbl_AMYCG_1_2",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,34.7361945281233,0.0148888874074296,0.0188062312267639,0.00126991783854092,27,0.000181589344722372,10,"AMYCG","1","2",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_1_3",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,49.3672402412624,1.22853065466554e-38,0,0,27,2.34263716828982e-39,10,"AMYCG","1","3",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,2.27035308895306e-08,0,"rmbl_AMYCG_1_4",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,35.9904713918746,0.000134896359387168,0.000719870620640335,1.18120466834126e-05,25,2.3714513085892e-06,10,"AMYCG","1","4",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,1.72420334230753e-08,0,"rmbl_AMYCG_1_5",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,38.8385310873297,8.48528510171531e-05,0.000546629387775982,9.60754681742571e-06,23,4.66689960772725e-07,10,"AMYCG","1","5",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_1_6",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,49.4706827676135,5.39262820040154e-47,0,0,26,1.03882174180209e-47,10,"AMYCG","1","6",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_1_7",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,49.4576454587067,6.90333541478122e-41,0,0,38,1.32501807323419e-41,10,"AMYCG","1","7",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_1_8",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,49.40747117264,1.3632379189519e-39,0,0,25,2.60876433599956e-40,10,"AMYCG","1","8",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0.000277276998181745,0,"rmbl_AMYCG_1_9",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,12.7711234237792,0.0266946657839514,0.0250326350079766,0.00171764954763783,34,0.00045619812379863,10,"AMYCG","1","9",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_1_10",4,60,500,0.2,1,53.5593310301887,79.7997196992539,36.1,6.9846423010877,0.12237981014371,0,0,49.4558908650689,1.80559510405405e-39,0,0,28,3.46661478646575e-40,10,"AMYCG","1","10",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0.0222178575335711,0.000843431216583392,"rmbl_AMYCG_2_1",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,12.3648789417246,0.0183045375063487,0.0120070648614219,0.00133676233333759,17,0.000227735151974671,11,"AMYCG","2","1",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,1.69990630424245e-06,8.36809366167858e-08,"rmbl_AMYCG_2_2",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,24.9364329431004,0.00872783147302261,0.00861043665032301,0.000386567048152641,28,0.000173116204182569,11,"AMYCG","2","2",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_2_3",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,49.3553378339113,1.82093093598132e-39,0,0,19,3.48719534867238e-40,11,"AMYCG","2","3",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0.00879568831070842,0.000833170961208758,"rmbl_AMYCG_2_4",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,29.5408861778173,0.00023453552374975,0.00196965909667606,2.7642239052801e-05,15,2.32600573794931e-06,11,"AMYCG","2","4",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0.0064920613581799,0.000673661052939495,"rmbl_AMYCG_2_5",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,27.5396370786963,0.000163839447496864,0.00149041615347947,2.03760139061689e-05,9,1.10957558790759e-06,11,"AMYCG","2","5",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_2_6",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,49.5065804040422,4.80198779863106e-47,0,0,17,9.25176996917659e-48,11,"AMYCG","2","6",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_2_7",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,49.4637931960275,6.33026354875731e-41,0,0,44,1.21565673249948e-41,11,"AMYCG","2","7",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
"1","0","1","0",-0.893537142486394,2949.49750603777,2.5,0,0,"rmbl_AMYCG_2_8",4,60,500,0.2,1,52.5541195040266,80.3627908300236,36.1,6.9846423010877,0.12237981014371,0,0,49.4194428782595,3.03555863821134e-40,0,0,16,5.82389399708707e-41,11,"AMYCG","2","8",38.9605262,-106.9851,328003.960811797,4314270.05049237,0.0246622,19.9,"triploid","male"
